image_path,label_path,filename,original_split,family,defective,non_defective,objects,content_hash,stratum,split
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_237_aug_0_H-69-_jpg.rf.d63d96aa11e6e800829182b8df03eeb7_flip.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_237_aug_0_H-69-_jpg.rf.d63d96aa11e6e800829182b8df03eeb7_flip.txt,aug_aug_1_237_aug_0_H-69-_jpg.rf.d63d96aa11e6e800829182b8df03eeb7_flip.jpg,train,extra_aug_1_41_aug_0_h-69-_jpg.rf.d63d96aa11e6e800829182b8df03eeb7_flip,0,1,1,694482c444271d911cc654b87400bbb59833278a966d6f190aee44c6be03ef8f,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_237_aug_0_H-69-_jpg.rf.d63d96aa11e6e800829182b8df03eeb7_orig.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_237_aug_0_H-69-_jpg.rf.d63d96aa11e6e800829182b8df03eeb7_orig.txt,aug_aug_1_237_aug_0_H-69-_jpg.rf.d63d96aa11e6e800829182b8df03eeb7_orig.jpg,train,extra_aug_1_41_aug_0_h-69-_jpg.rf.d63d96aa11e6e800829182b8df03eeb7_orig,0,1,1,2be3a2281535772e992f2ef32d33457803cb4e59b23fc3b70a341f04cf1c9ae7,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_238_N-182-_jpg.rf.b97774784e3b5be0ac88172a8a8588cc_bright.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_238_N-182-_jpg.rf.b97774784e3b5be0ac88172a8a8588cc_bright.txt,aug_aug_1_238_N-182-_jpg.rf.b97774784e3b5be0ac88172a8a8588cc_bright.jpg,train,aug_aug_1_238_n-182-_jpg.rf.b97774784e3b5be0ac88172a8a8588cc_bright,0,1,1,a24d860d860b0aa460b52384452d31fa4f31b11350e15b95435e81f49b1400e5,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_238_N-182-_jpg.rf.b97774784e3b5be0ac88172a8a8588cc_contrast.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_238_N-182-_jpg.rf.b97774784e3b5be0ac88172a8a8588cc_contrast.txt,aug_aug_1_238_N-182-_jpg.rf.b97774784e3b5be0ac88172a8a8588cc_contrast.jpg,train,aug_aug_1_238_n-182-_jpg.rf.b97774784e3b5be0ac88172a8a8588cc_contrast,0,1,1,190784c01176706f8b8d7398fad743ccc213b877228ebf3510531a8fbc718d56,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_238_N-182-_jpg.rf.b97774784e3b5be0ac88172a8a8588cc_flip.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_238_N-182-_jpg.rf.b97774784e3b5be0ac88172a8a8588cc_flip.txt,aug_aug_1_238_N-182-_jpg.rf.b97774784e3b5be0ac88172a8a8588cc_flip.jpg,train,extra_aug_1_238_n-182-_jpg.rf.b97774784e3b5be0ac88172a8a8588cc_flip,0,1,1,fde6be33fe29a3d7c26814db029d3c077d5f6448bb851b5b2c5b11881279baaf,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_238_N-182-_jpg.rf.b97774784e3b5be0ac88172a8a8588cc_orig.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_238_N-182-_jpg.rf.b97774784e3b5be0ac88172a8a8588cc_orig.txt,aug_aug_1_238_N-182-_jpg.rf.b97774784e3b5be0ac88172a8a8588cc_orig.jpg,train,extra_aug_1_238_n-182-_jpg.rf.b97774784e3b5be0ac88172a8a8588cc_orig,0,1,1,77fae632a5256413109dcf484205bd4b491d154864a7432dcadcd8d62c8717a0,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_239_aug_1_H-37-_jpg.rf.7fa650abbbd1bf97e9e747a2440a1e08_bright.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_239_aug_1_H-37-_jpg.rf.7fa650abbbd1bf97e9e747a2440a1e08_bright.txt,aug_aug_1_239_aug_1_H-37-_jpg.rf.7fa650abbbd1bf97e9e747a2440a1e08_bright.jpg,train,aug_aug_1_239_aug_1_h-37-_jpg.rf.7fa650abbbd1bf97e9e747a2440a1e08_bright,0,1,1,6a531970c7d248a4f859b3b01ca63b32cbd29610c7db246a0fded2607c719989,non_defective_only,test
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_239_aug_1_H-37-_jpg.rf.7fa650abbbd1bf97e9e747a2440a1e08_contrast.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_239_aug_1_H-37-_jpg.rf.7fa650abbbd1bf97e9e747a2440a1e08_contrast.txt,aug_aug_1_239_aug_1_H-37-_jpg.rf.7fa650abbbd1bf97e9e747a2440a1e08_contrast.jpg,train,aug_aug_1_239_aug_1_h-37-_jpg.rf.7fa650abbbd1bf97e9e747a2440a1e08_contrast,0,1,1,a8fea11664f87487bb30005624f412439a248a4be7553d93a03181957224a1f4,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_239_aug_1_H-37-_jpg.rf.7fa650abbbd1bf97e9e747a2440a1e08_flip.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_239_aug_1_H-37-_jpg.rf.7fa650abbbd1bf97e9e747a2440a1e08_flip.txt,aug_aug_1_239_aug_1_H-37-_jpg.rf.7fa650abbbd1bf97e9e747a2440a1e08_flip.jpg,train,extra_aug_1_656_aug_1_h-37-_jpg.rf.7fa650abbbd1bf97e9e747a2440a1e08_flip,0,1,1,fd8d5ded9d48ba40fc8e27aaaffe95b29fdc540c7f5cf79b8b55544e761e9959,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_239_aug_1_H-37-_jpg.rf.7fa650abbbd1bf97e9e747a2440a1e08_orig.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_239_aug_1_H-37-_jpg.rf.7fa650abbbd1bf97e9e747a2440a1e08_orig.txt,aug_aug_1_239_aug_1_H-37-_jpg.rf.7fa650abbbd1bf97e9e747a2440a1e08_orig.jpg,train,extra_aug_1_656_aug_1_h-37-_jpg.rf.7fa650abbbd1bf97e9e747a2440a1e08_orig,0,1,1,65d7dcdb6c48dcb17cbac0415123853e4a37d728b4e20fe063639fc033664481,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_23_aug_0_C-95-_jpg.rf.7a45e5f420dac65138a92f4e6ef0b872_bright.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_23_aug_0_C-95-_jpg.rf.7a45e5f420dac65138a92f4e6ef0b872_bright.txt,aug_aug_1_23_aug_0_C-95-_jpg.rf.7a45e5f420dac65138a92f4e6ef0b872_bright.jpg,train,aug_aug_1_23_aug_0_c-95-_jpg.rf.7a45e5f420dac65138a92f4e6ef0b872_bright,0,1,1,afe7576c1ea3fb3c3cba8717830ae87f6fac0e8e0a48bb6edcf89e5a9c52fe79,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_23_aug_0_C-95-_jpg.rf.7a45e5f420dac65138a92f4e6ef0b872_contrast.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_23_aug_0_C-95-_jpg.rf.7a45e5f420dac65138a92f4e6ef0b872_contrast.txt,aug_aug_1_23_aug_0_C-95-_jpg.rf.7a45e5f420dac65138a92f4e6ef0b872_contrast.jpg,train,aug_aug_1_23_aug_0_c-95-_jpg.rf.7a45e5f420dac65138a92f4e6ef0b872_contrast,0,1,1,17adc24c0ea99839813e0f2b4fe8ebd0332fe6ba64b2a289149e154ea415dd4c,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_23_aug_0_C-95-_jpg.rf.7a45e5f420dac65138a92f4e6ef0b872_flip.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_23_aug_0_C-95-_jpg.rf.7a45e5f420dac65138a92f4e6ef0b872_flip.txt,aug_aug_1_23_aug_0_C-95-_jpg.rf.7a45e5f420dac65138a92f4e6ef0b872_flip.jpg,train,extra_aug_1_740_aug_0_c-95-_jpg.rf.7a45e5f420dac65138a92f4e6ef0b872_flip,0,1,1,b78a78bb1ceb19ab5f6f2cd509ebb4bbfcd70c8ada3483a5db10e9ebbd4c1bbe,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_23_aug_0_C-95-_jpg.rf.7a45e5f420dac65138a92f4e6ef0b872_orig.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_23_aug_0_C-95-_jpg.rf.7a45e5f420dac65138a92f4e6ef0b872_orig.txt,aug_aug_1_23_aug_0_C-95-_jpg.rf.7a45e5f420dac65138a92f4e6ef0b872_orig.jpg,train,extra_aug_1_740_aug_0_c-95-_jpg.rf.7a45e5f420dac65138a92f4e6ef0b872_orig,0,1,1,33f56f271747e95e2f5e9267108d2ee739d259313630cff4b5da964524cca698,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_240_aug_1_N-63-_jpg.rf.24803042cf35342854fd522a1bad3ddc_bright.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_240_aug_1_N-63-_jpg.rf.24803042cf35342854fd522a1bad3ddc_bright.txt,aug_aug_1_240_aug_1_N-63-_jpg.rf.24803042cf35342854fd522a1bad3ddc_bright.jpg,train,aug_aug_1_240_aug_1_n-63-_jpg.rf.24803042cf35342854fd522a1bad3ddc_bright,0,1,1,cf4abaa8e2866c33fda9985e974f87139b766ffdf2e06e8bd074f12dc54c8abf,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_240_aug_1_N-63-_jpg.rf.24803042cf35342854fd522a1bad3ddc_contrast.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_240_aug_1_N-63-_jpg.rf.24803042cf35342854fd522a1bad3ddc_contrast.txt,aug_aug_1_240_aug_1_N-63-_jpg.rf.24803042cf35342854fd522a1bad3ddc_contrast.jpg,train,aug_aug_1_240_aug_1_n-63-_jpg.rf.24803042cf35342854fd522a1bad3ddc_contrast,0,1,1,e0d76046b3fcc77879ccb56d54ebbfde1fe748dab025ed03c511328fe1c3d514,non_defective_only,val
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_240_aug_1_N-63-_jpg.rf.24803042cf35342854fd522a1bad3ddc_flip.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_240_aug_1_N-63-_jpg.rf.24803042cf35342854fd522a1bad3ddc_flip.txt,aug_aug_1_240_aug_1_N-63-_jpg.rf.24803042cf35342854fd522a1bad3ddc_flip.jpg,train,extra_aug_1_430_aug_1_n-63-_jpg.rf.24803042cf35342854fd522a1bad3ddc_flip,0,1,1,d2e01e6d24b1b384c2957692d692da853eabdb4b5a6fdc4830fdbc5045124d44,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_240_aug_1_N-63-_jpg.rf.24803042cf35342854fd522a1bad3ddc_orig.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_240_aug_1_N-63-_jpg.rf.24803042cf35342854fd522a1bad3ddc_orig.txt,aug_aug_1_240_aug_1_N-63-_jpg.rf.24803042cf35342854fd522a1bad3ddc_orig.jpg,train,extra_aug_1_430_aug_1_n-63-_jpg.rf.24803042cf35342854fd522a1bad3ddc_orig,0,1,1,6eb93f2995b3f06dcc13d63694c0fdf2c937660354e692f9b676873ef7172109,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_241_aug_0_N-72-_jpg.rf.227f2afcec6653a6427931dae03a8998_bright.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_241_aug_0_N-72-_jpg.rf.227f2afcec6653a6427931dae03a8998_bright.txt,aug_aug_1_241_aug_0_N-72-_jpg.rf.227f2afcec6653a6427931dae03a8998_bright.jpg,train,aug_aug_1_241_aug_0_n-72-_jpg.rf.227f2afcec6653a6427931dae03a8998_bright,0,1,1,b0e88bfed11a147ab2e99e4fc713456ee11b8e5a4092fe4e48e92790835a36f4,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_241_aug_0_N-72-_jpg.rf.227f2afcec6653a6427931dae03a8998_contrast.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_241_aug_0_N-72-_jpg.rf.227f2afcec6653a6427931dae03a8998_contrast.txt,aug_aug_1_241_aug_0_N-72-_jpg.rf.227f2afcec6653a6427931dae03a8998_contrast.jpg,train,aug_aug_1_241_aug_0_n-72-_jpg.rf.227f2afcec6653a6427931dae03a8998_contrast,0,1,1,c3c529c997fd31db2b268f02c699c8a1216e6cc99999e2a228e460b3bfe7521a,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_241_aug_0_N-72-_jpg.rf.227f2afcec6653a6427931dae03a8998_flip.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_241_aug_0_N-72-_jpg.rf.227f2afcec6653a6427931dae03a8998_flip.txt,aug_aug_1_241_aug_0_N-72-_jpg.rf.227f2afcec6653a6427931dae03a8998_flip.jpg,train,extra_aug_1_562_aug_0_n-72-_jpg.rf.227f2afcec6653a6427931dae03a8998_flip,0,1,1,1868ebca708088dbe006ba57378677b111c11e2929c613a951dee566737879cb,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_241_aug_0_N-72-_jpg.rf.227f2afcec6653a6427931dae03a8998_orig.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_241_aug_0_N-72-_jpg.rf.227f2afcec6653a6427931dae03a8998_orig.txt,aug_aug_1_241_aug_0_N-72-_jpg.rf.227f2afcec6653a6427931dae03a8998_orig.jpg,train,extra_aug_1_562_aug_0_n-72-_jpg.rf.227f2afcec6653a6427931dae03a8998_orig,0,1,1,9aef09e7dab758f94c37f3e278f881c6a261fb51f25ee009f046747e9d08cbd5,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_242_aug_0_S-102-_jpg.rf.13d99a1a8e03cd22f7a968fce699676c_bright.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_242_aug_0_S-102-_jpg.rf.13d99a1a8e03cd22f7a968fce699676c_bright.txt,aug_aug_1_242_aug_0_S-102-_jpg.rf.13d99a1a8e03cd22f7a968fce699676c_bright.jpg,train,aug_aug_1_242_aug_0_s-102-_jpg.rf.13d99a1a8e03cd22f7a968fce699676c_bright,0,1,1,1e1f292a5c7abe8d20ff6102ccf2ebc2f5c212c344cbb1ddf38f44a691778290,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_242_aug_0_S-102-_jpg.rf.13d99a1a8e03cd22f7a968fce699676c_contrast.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_242_aug_0_S-102-_jpg.rf.13d99a1a8e03cd22f7a968fce699676c_contrast.txt,aug_aug_1_242_aug_0_S-102-_jpg.rf.13d99a1a8e03cd22f7a968fce699676c_contrast.jpg,train,aug_aug_1_242_aug_0_s-102-_jpg.rf.13d99a1a8e03cd22f7a968fce699676c_contrast,0,1,1,cc0eaf5e85f26bd06353f350208d56767e9181b46b46afa5cc8fb3964d022d39,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_242_aug_0_S-102-_jpg.rf.13d99a1a8e03cd22f7a968fce699676c_flip.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_242_aug_0_S-102-_jpg.rf.13d99a1a8e03cd22f7a968fce699676c_flip.txt,aug_aug_1_242_aug_0_S-102-_jpg.rf.13d99a1a8e03cd22f7a968fce699676c_flip.jpg,train,extra_aug_1_744_aug_0_s-102-_jpg.rf.13d99a1a8e03cd22f7a968fce699676c_flip,0,1,1,d52f706f465e5913c165d08e97c1dd8074995c863a55b7de7ce01c85c8501199,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_242_aug_0_S-102-_jpg.rf.13d99a1a8e03cd22f7a968fce699676c_orig.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_242_aug_0_S-102-_jpg.rf.13d99a1a8e03cd22f7a968fce699676c_orig.txt,aug_aug_1_242_aug_0_S-102-_jpg.rf.13d99a1a8e03cd22f7a968fce699676c_orig.jpg,train,extra_aug_1_744_aug_0_s-102-_jpg.rf.13d99a1a8e03cd22f7a968fce699676c_orig,0,1,1,866ac40bb65668b3fb327c9c1008de544299a76bd49cb8ab072b6af9fd8184d7,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_243_N-125-_jpg.rf.6ae82c8f35ed2b0f57ba48d6590c77d9_bright.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_243_N-125-_jpg.rf.6ae82c8f35ed2b0f57ba48d6590c77d9_bright.txt,aug_aug_1_243_N-125-_jpg.rf.6ae82c8f35ed2b0f57ba48d6590c77d9_bright.jpg,train,aug_aug_1_243_n-125-_jpg.rf.6ae82c8f35ed2b0f57ba48d6590c77d9_bright,0,1,1,fce923e6a38053f91aca54addb3580405324ddac1415eba9219f5895ce7feb71,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_243_N-125-_jpg.rf.6ae82c8f35ed2b0f57ba48d6590c77d9_contrast.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_243_N-125-_jpg.rf.6ae82c8f35ed2b0f57ba48d6590c77d9_contrast.txt,aug_aug_1_243_N-125-_jpg.rf.6ae82c8f35ed2b0f57ba48d6590c77d9_contrast.jpg,train,aug_aug_1_243_n-125-_jpg.rf.6ae82c8f35ed2b0f57ba48d6590c77d9_contrast,0,1,1,ce820eaa08788a5ad0f8d2acdddb599463df936e0573ce55f4b60c2180ffa8c0,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_243_N-125-_jpg.rf.6ae82c8f35ed2b0f57ba48d6590c77d9_flip.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_243_N-125-_jpg.rf.6ae82c8f35ed2b0f57ba48d6590c77d9_flip.txt,aug_aug_1_243_N-125-_jpg.rf.6ae82c8f35ed2b0f57ba48d6590c77d9_flip.jpg,train,extra_aug_1_38_n-125-_jpg.rf.6ae82c8f35ed2b0f57ba48d6590c77d9_flip,0,1,1,e363207adb26341df149bb596956c2e65110f1dd5a2392adc7aa980f94963f81,non_defective_only,val
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_243_N-125-_jpg.rf.6ae82c8f35ed2b0f57ba48d6590c77d9_orig.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_243_N-125-_jpg.rf.6ae82c8f35ed2b0f57ba48d6590c77d9_orig.txt,aug_aug_1_243_N-125-_jpg.rf.6ae82c8f35ed2b0f57ba48d6590c77d9_orig.jpg,train,extra_aug_1_38_n-125-_jpg.rf.6ae82c8f35ed2b0f57ba48d6590c77d9_orig,0,1,1,8cde13fb2fdabee3240aa03a3ed052068b36be1bc83bf1d4a35695785c6a0481,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_244_aug_0_i9_jpg.rf.11bfd04b9d90fe4ced045ea8ae9da2c0_bright.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_244_aug_0_i9_jpg.rf.11bfd04b9d90fe4ced045ea8ae9da2c0_bright.txt,aug_aug_1_244_aug_0_i9_jpg.rf.11bfd04b9d90fe4ced045ea8ae9da2c0_bright.jpg,train,aug_aug_1_244_aug_0_i9_jpg.rf.11bfd04b9d90fe4ced045ea8ae9da2c0_bright,0,1,1,55d6cd1a0e2dcda852a7114420a3469e5db965c238345a3f4f6e53dc69d196f3,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_244_aug_0_i9_jpg.rf.11bfd04b9d90fe4ced045ea8ae9da2c0_contrast.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_244_aug_0_i9_jpg.rf.11bfd04b9d90fe4ced045ea8ae9da2c0_contrast.txt,aug_aug_1_244_aug_0_i9_jpg.rf.11bfd04b9d90fe4ced045ea8ae9da2c0_contrast.jpg,train,aug_aug_1_244_aug_0_i9_jpg.rf.11bfd04b9d90fe4ced045ea8ae9da2c0_contrast,0,1,1,874bfa193ea3f4ce3cd34a7df7ad76879f7b26f330580bddc6562b0711e32d41,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_244_aug_0_i9_jpg.rf.11bfd04b9d90fe4ced045ea8ae9da2c0_flip.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_244_aug_0_i9_jpg.rf.11bfd04b9d90fe4ced045ea8ae9da2c0_flip.txt,aug_aug_1_244_aug_0_i9_jpg.rf.11bfd04b9d90fe4ced045ea8ae9da2c0_flip.jpg,train,extra_aug_1_244_aug_0_i9_jpg.rf.11bfd04b9d90fe4ced045ea8ae9da2c0_flip,0,1,1,3e6d212c5b8241a7e5801750b32c4d58d60c90e6c38fd5e83f30c4471835fee4,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_244_aug_0_i9_jpg.rf.11bfd04b9d90fe4ced045ea8ae9da2c0_orig.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_244_aug_0_i9_jpg.rf.11bfd04b9d90fe4ced045ea8ae9da2c0_orig.txt,aug_aug_1_244_aug_0_i9_jpg.rf.11bfd04b9d90fe4ced045ea8ae9da2c0_orig.jpg,train,extra_aug_1_244_aug_0_i9_jpg.rf.11bfd04b9d90fe4ced045ea8ae9da2c0_orig,0,1,1,f28e23ad044659c386dc4e270e63b5f5e38585b893d5b74400d93da53badbb26,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_245_aug_0_N-66-_jpg.rf.a548867a6ef776cb2427aad1a188c63c_bright.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_245_aug_0_N-66-_jpg.rf.a548867a6ef776cb2427aad1a188c63c_bright.txt,aug_aug_1_245_aug_0_N-66-_jpg.rf.a548867a6ef776cb2427aad1a188c63c_bright.jpg,train,aug_aug_1_245_aug_0_n-66-_jpg.rf.a548867a6ef776cb2427aad1a188c63c_bright,0,1,1,5f0f9dc56aed6739f7fba13892f6c8fa8272f021e7e8ef7843af90f46bda5b42,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_245_aug_0_N-66-_jpg.rf.a548867a6ef776cb2427aad1a188c63c_contrast.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_245_aug_0_N-66-_jpg.rf.a548867a6ef776cb2427aad1a188c63c_contrast.txt,aug_aug_1_245_aug_0_N-66-_jpg.rf.a548867a6ef776cb2427aad1a188c63c_contrast.jpg,train,aug_aug_1_245_aug_0_n-66-_jpg.rf.a548867a6ef776cb2427aad1a188c63c_contrast,0,1,1,25cd255850404365582c72c41ca905841fc95853d33afb50616baffc58fb12d8,non_defective_only,test
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_245_aug_0_N-66-_jpg.rf.a548867a6ef776cb2427aad1a188c63c_flip.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_245_aug_0_N-66-_jpg.rf.a548867a6ef776cb2427aad1a188c63c_flip.txt,aug_aug_1_245_aug_0_N-66-_jpg.rf.a548867a6ef776cb2427aad1a188c63c_flip.jpg,train,extra_aug_1_481_aug_0_n-66-_jpg.rf.a548867a6ef776cb2427aad1a188c63c_flip,0,1,1,9f656c924b5b9561c53323bce6b566aae5236d0f00917a8c906a913176dffb1f,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_245_aug_0_N-66-_jpg.rf.a548867a6ef776cb2427aad1a188c63c_orig.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_245_aug_0_N-66-_jpg.rf.a548867a6ef776cb2427aad1a188c63c_orig.txt,aug_aug_1_245_aug_0_N-66-_jpg.rf.a548867a6ef776cb2427aad1a188c63c_orig.jpg,train,extra_aug_1_481_aug_0_n-66-_jpg.rf.a548867a6ef776cb2427aad1a188c63c_orig,0,1,1,8fc0c25f5a70d2fa041881a27906ebc8d9ecfa7f74ded5a6a18ebb2687d935f2,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_246_H-48-_jpg.rf.d1cde39312a4f656b1f9543cbd37ab4a_bright.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_246_H-48-_jpg.rf.d1cde39312a4f656b1f9543cbd37ab4a_bright.txt,aug_aug_1_246_H-48-_jpg.rf.d1cde39312a4f656b1f9543cbd37ab4a_bright.jpg,train,aug_aug_1_246_h-48-_jpg.rf.d1cde39312a4f656b1f9543cbd37ab4a_bright,0,1,1,4821fd0c6aca64b78a731ebd5e78116d8342f7c648ca028e8530a3868995876a,non_defective_only,train
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_246_H-48-_jpg.rf.d1cde39312a4f656b1f9543cbd37ab4a_contrast.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_246_H-48-_jpg.rf.d1cde39312a4f656b1f9543cbd37ab4a_contrast.txt,aug_aug_1_246_H-48-_jpg.rf.d1cde39312a4f656b1f9543cbd37ab4a_contrast.jpg,train,aug_aug_1_246_h-48-_jpg.rf.d1cde39312a4f656b1f9543cbd37ab4a_contrast,0,1,1,4f0f97e29f69cbd30d66577cde219c460ff2776f01fa9ecdf644b1152b4e8cc0,non_defective_only,val
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_246_H-48-_jpg.rf.d1cde39312a4f656b1f9543cbd37ab4a_flip.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_246_H-48-_jpg.rf.d1cde39312a4f656b1f9543cbd37ab4a_flip.txt,aug_aug_1_246_H-48-_jpg.rf.d1cde39312a4f656b1f9543cbd37ab4a_flip.jpg,train,extra_aug_1_246_h-48-_jpg.rf.d1cde39312a4f656b1f9543cbd37ab4a_flip,0,1,1,353a718132eb87eaef1000ee19d042d8e07af2dd41400cd5e0468a2476ff8405,non_defective_only,test
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_246_H-48-_jpg.rf.d1cde39312a4f656b1f9543cbd37ab4a_orig.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_246_H-48-_jpg.rf.d1cde39312a4f656b1f9543cbd37ab4a_orig.txt,aug_aug_1_246_H-48-_jpg.rf.d1cde39312a4f656b1f9543cbd37ab4a_orig.jpg,train,extra_aug_1_246_h-48-_jpg.rf.d1cde39312a4f656b1f9543cbd37ab4a_orig,0,1,1,cab03572523669ef0d74c6fd4c96ba5b93f6c628222e61df4d50cf6b5013c5a7,non_defective_only,val
/kaggle/working/railway_raw_3381/images/train/aug_aug_1_247_aug_1_N-84-_jpg.rf.ab2fce51abb7275d659aaca4d7e9596a_bright.jpg,/kaggle/working/railway_raw_3381/labels/train/aug_aug_1_247_aug_1_N-84-_jpg.rf.ab2fce51abb7275d659aaca4d7e9596a_bright.txt,aug_aug_1_247_aug_1_N-84-_jpg.rf.ab2fce51abb7275d659aaca4d7e9596a_bright.jpg,train,aug_aug_1_247_aug_1_n-84-_jpg.rf.ab2fce51abb7275d659aaca4d7e9596a_bright,0,1,1,a3e75c511d3ee708f177a24a94f0d4973f0def15ed06baf0d9e572af26442dac,non_defective_only,train
